date,name_ta_rep,province_rep,city_rep,school_rep,repeat_index,name_first_learner,name_second_learner,name_full,letters_correct_a1,letters_correct,submission_date,assessment_phase
3/12/25,Ta 216,,Gqeberha,School 11,6,a,b,Learner 3461,0,0,3/12/25,Initial
3/12/25,Ta 215,,Gqeberha,School 11,1,a,b,Learner 4052,0,0,3/12/25,Initial
3/12/25,Ta 216,,Gqeberha,School 11,5,a,b,Learner 4261,0,0,3/12/25,Initial
3/12/25,Ta 216,,Gqeberha,School 11,9,a,b,Learner 4672,0,0,3/12/25,Initial
3/12/25,Ta 216,,Gqeberha,School 11,4,a,b,Learner 4737,0,0,3/12/25,Initial
3/12/25,Ta 216,,Gqeberha,School 11,1,a,b,Learner 5475,0,0,3/12/25,Initial
3/12/25,Ta 216,,Gqeberha,School 11,15,a,b,Learner 5930,0,0,3/12/25,Initial
3/12/25,Ta 216,,Gqeberha,School 11,5,a,b,Learner 5933,0,0,3/12/25,Initial
3/12/25,Ta 216,,Gqeberha,School 11,14,a,b,Learner 6417,0,0,3/12/25,Initial
3/12/25,Ta 216,,Gqeberha,School 11,2,a,b,Learner 7330,0,0,3/12/25,Initial
3/12/25,Ta 216,,Gqeberha,School 11,12,a,b,Learner 7396,0,0,3/12/25,Initial
3/12/25,Ta 216,,Gqeberha,School 11,13,a,b,Learner 7695,0,0,3/12/25,Initial
3/12/25,Ta 216,,Gqeberha,School 11,11,a,b,Learner 2598,1,1,3/12/25,Initial
3/12/25,Ta 215,,Gqeberha,School 11,2,a,b,Learner 3118,2,2,3/12/25,Initial
3/12/25,Ta 216,,Gqeberha,School 11,3,a,b,Learner 5495,2,2,3/12/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,18,a,b,Learner 586,1,1,1/29/25,Initial
2/3/25,Ta 294,eastern_cape,Gqeberha,School 111,3,a,b,Learner 6499,1,1,2/3/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,10,a,b,Learner 8252,1,1,1/29/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,7,a,b,Learner 2504,2,2,1/29/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,7,a,b,Learner 277,2,2,1/28/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,6,a,b,Learner 3375,2,2,1/28/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,15,a,b,Learner 2979,3,3,1/28/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,3,a,b,Learner 3263,4,4,1/28/25,Initial
2/3/25,Ta 294,eastern_cape,Gqeberha,School 111,1,a,b,Learner 4177,4,4,2/3/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,2,a,b,Learner 175,5,5,1/28/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,15,a,b,Learner 5012,5,5,1/29/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,12,a,b,Learner 6164,5,5,1/28/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,4,a,b,Learner 6990,5,5,1/28/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,9,a,b,Learner 3290,6,6,1/28/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,8,a,b,Learner 1089,7,7,1/28/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,5,a,b,Learner 7613,7,7,1/28/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,14,a,b,Learner 7946,7,7,1/28/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,13,a,b,Learner 1231,8,8,1/28/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,20,a,b,Learner 4377,8,8,1/29/25,Initial
2/25/25,Ta 292,eastern_cape,Gqeberha,School 111,1,a,b,Learner 5283,8,8,2/25/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,22,a,b,Learner 5349,8,8,1/29/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,6,a,b,Learner 6101,8,8,1/29/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,8,a,b,Learner 1192,9,9,1/29/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,1,a,b,Learner 919,9,9,1/29/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,16,a,b,Learner 1634,10,10,1/28/25,Initial
1/30/25,Ta 292,eastern_cape,Gqeberha,School 111,1,a,b,Learner 2035,10,10,1/30/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,4,a,b,Learner 726,10,10,1/29/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,21,a,b,Learner 3632,12,12,1/29/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,17,a,b,Learner 7850,12,12,1/28/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,17,a,b,Learner 384,14,14,1/29/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,11,a,b,Learner 4273,15,15,1/29/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,10,a,b,Learner 4461,15,15,1/28/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,12,a,b,Learner 4581,15,15,1/29/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,1,a,b,Learner 5722,15,15,1/28/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,13,a,b,Learner 676,15,15,1/29/25,Initial
1/28/25,Ta 294,eastern_cape,Gqeberha,School 111,11,a,b,Learner 88,15,15,1/28/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,9,a,b,Learner 3953,16,16,1/29/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,16,a,b,Learner 888,17,17,1/29/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,5,a,b,Learner 4332,18,18,1/29/25,Initial
2/3/25,Ta 294,eastern_cape,Gqeberha,School 111,4,a,b,Learner 2087,19,19,2/3/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,14,a,b,Learner 6423,19,19,1/29/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,2,a,b,Learner 3908,20,20,1/29/25,Initial
1/29/25,Ta 292,eastern_cape,Gqeberha,School 111,19,a,b,Learner 5950,21,21,1/29/25,Initial
1/23/25,Ta 440,eastern_cape,Gqeberha,School 111,1,a,b,Learner 752,53,53,1/23/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,6,a,b,Learner 3851,0,0,1/28/25,Initial
1/24/25,Ta 440,eastern_cape,Gqeberha,School 111,8,a,b,Learner 447,0,0,1/24/25,Initial
1/29/25,Ta 437,eastern_cape,Gqeberha,School 111,1,a,b,Learner 6945,0,0,1/29/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,3,a,b,Learner 2779,1,1,1/28/25,Initial
1/24/25,Ta 440,eastern_cape,Gqeberha,School 111,10,a,b,Learner 4178,1,1,1/24/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,13,a,b,Learner 4773,1,1,1/28/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,1,a,b,Learner 4983,1,1,1/28/25,Initial
1/29/25,Ta 437,eastern_cape,Gqeberha,School 111,4,a,b,Learner 6111,1,1,1/29/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,2,a,b,Learner 8193,1,1,1/28/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,5,a,b,Learner 3570,2,2,1/28/25,Initial
1/24/25,Ta 440,eastern_cape,Gqeberha,School 111,3,a,b,Learner 3969,2,2,1/24/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,4,a,b,Learner 573,2,2,1/28/25,Initial
1/24/25,Ta 440,eastern_cape,Gqeberha,School 111,9,a,b,Learner 865,2,2,1/24/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,7,a,b,Learner 106,3,3,1/28/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,10,a,b,Learner 6347,3,3,1/28/25,Initial
1/23/25,Ta 437,eastern_cape,Gqeberha,School 111,4,a,b,Learner 6405,3,3,1/23/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,11,a,b,Learner 2754,4,4,1/28/25,Initial
1/29/25,Ta 437,eastern_cape,Gqeberha,School 111,3,a,b,Learner 5279,4,4,1/29/25,Initial
1/24/25,Ta 440,eastern_cape,Gqeberha,School 111,4,a,b,Learner 8060,4,4,1/24/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,8,a,b,Learner 7369,5,5,1/28/25,Initial
1/24/25,Ta 440,eastern_cape,Gqeberha,School 111,2,a,b,Learner 2522,7,7,1/24/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,12,a,b,Learner 4600,7,7,1/28/25,Initial
1/23/25,Ta 437,eastern_cape,Gqeberha,School 111,6,a,b,Learner 4079,8,8,1/23/25,Initial
2/4/25,Ta 440,eastern_cape,Gqeberha,School 111,1,a,b,Learner 562,8,8,2/4/25,Initial
1/23/25,Ta 437,eastern_cape,Gqeberha,School 111,5,a,b,Learner 2471,11,11,1/23/25,Initial
1/24/25,Ta 440,eastern_cape,Gqeberha,School 111,1,a,b,Learner 2155,12,12,1/24/25,Initial
1/24/25,Ta 440,eastern_cape,Gqeberha,School 111,6,a,b,Learner 3707,12,12,1/24/25,Initial
1/23/25,Ta 437,eastern_cape,Gqeberha,School 111,8,a,b,Learner 938,12,12,1/23/25,Initial
1/23/25,Ta 437,eastern_cape,Gqeberha,School 111,3,a,b,Learner 3152,14,14,1/23/25,Initial
1/24/25,Ta 440,eastern_cape,Gqeberha,School 111,1,a,b,Learner 6238,15,15,1/24/25,Initial
1/23/25,Ta 437,eastern_cape,Gqeberha,School 111,2,a,b,Learner 1227,16,16,1/23/25,Initial
1/23/25,Ta 437,eastern_cape,Gqeberha,School 111,1,a,b,Learner 1484,58,25,1/23/25,Initial
1/29/25,Ta 437,eastern_cape,Gqeberha,School 111,2,a,b,Learner 5319,29,29,1/29/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,9,a,b,Learner 6756,31,31,1/28/25,Initial
1/24/25,Ta 440,eastern_cape,Gqeberha,School 111,5,a,b,Learner 2936,32,32,1/24/25,Initial
1/24/25,Ta 440,eastern_cape,Gqeberha,School 111,7,a,b,Learner 5987,32,32,1/24/25,Initial
1/29/25,Ta 437,eastern_cape,Gqeberha,School 111,5,a,b,Learner 5130,36,36,1/29/25,Initial
1/28/25,Ta 437,eastern_cape,Gqeberha,School 111,14,a,b,Learner 510,39,39,1/28/25,Initial
1/23/25,Ta 437,eastern_cape,Gqeberha,School 111,7,a,b,Learner 4021,42,42,1/23/25,Initial
1/27/25,Ta 402,eastern_cape,Gqeberha,School 111,1,a,b,Learner 7748,0,0,1/27/25,Initial
1/27/25,Ta 402,eastern_cape,Gqeberha,School 111,3,a,b,Learner 7782,0,0,1/27/25,Initial
1/27/25,Ta 402,eastern_cape,Gqeberha,School 111,2,a,b,Learner 2272,2,2,1/27/25,Initial
1/28/25,Ta 402,eastern_cape,Gqeberha,School 112,1,a,b,Learner 1029,0,0,1/28/25,Initial
1/23/25,Ta 402,eastern_cape,Gqeberha,School 112,1,a,b,Learner 1333,0,0,1/23/25,Initial
1/28/25,Ta 402,eastern_cape,Gqeberha,School 112,3,a,b,Learner 1387,0,0,1/28/25,Initial
1/27/25,Ta 402,eastern_cape,Gqeberha,School 112,1,a,b,Learner 225,0,0,1/27/25,Initial
1/23/25,Ta 402,eastern_cape,Gqeberha,School 112,6,a,b,Learner 24,0,0,1/23/25,Initial
2/5/25,Ta 402,eastern_cape,Gqeberha,School 112,2,a,b,Learner 2441,0,0,2/5/25,Initial
1/28/25,Ta 400,eastern_cape,Gqeberha,School 112,2,a,b,Learner 2520,0,0,1/28/25,Initial
1/23/25,Ta 402,eastern_cape,Gqeberha,School 112,2,a,b,Learner 2603,0,0,1/23/25,Initial
1/28/25,Ta 402,eastern_cape,Gqeberha,School 112,2,a,b,Learner 2683,0,0,1/28/25,Initial
1/24/25,Ta 402,eastern_cape,Gqeberha,School 112,2,a,b,Learner 2879,0,0,1/24/25,Initial
1/24/25,Ta 402,eastern_cape,Gqeberha,School 112,1,a,b,Learner 2882,0,0,1/24/25,Initial
1/24/25,Ta 402,eastern_cape,Gqeberha,School 112,4,a,b,Learner 2894,0,0,1/24/25,Initial
1/24/25,Ta 402,eastern_cape,Gqeberha,School 112,3,a,b,Learner 3002,0,0,1/24/25,Initial
1/27/25,Ta 400,eastern_cape,Gqeberha,School 112,3,a,b,Learner 3249,0,0,1/27/25,Initial
1/27/25,Ta 402,eastern_cape,Gqeberha,School 112,1,a,b,Learner 3281,0,0,1/27/25,Initial
1/28/25,Ta 400,eastern_cape,Gqeberha,School 112,1,a,b,Learner 3576,0,0,1/28/25,Initial
2/5/25,Ta 402,eastern_cape,Gqeberha,School 112,3,a,b,Learner 4242,0,0,2/5/25,Initial
1/27/25,Ta 402,eastern_cape,Gqeberha,School 112,3,a,b,Learner 4389,0,0,1/27/25,Initial
1/23/25,Ta 402,eastern_cape,Gqeberha,School 112,2,a,b,Learner 4669,0,0,1/23/25,Initial
1/30/25,Ta 402,eastern_cape,Gqeberha,School 112,1,a,b,Learner 4741,0,0,1/30/25,Initial
1/23/25,Ta 402,eastern_cape,Gqeberha,School 112,4,a,b,Learner 4881,0,0,1/23/25,Initial
1/23/25,Ta 402,eastern_cape,Gqeberha,School 112,3,a,b,Learner 5504,0,0,1/23/25,Initial
2/5/25,Ta 402,eastern_cape,Gqeberha,School 112,1,a,b,Learner 5514,0,0,2/5/25,Initial
1/27/25,Ta 402,eastern_cape,Gqeberha,School 112,1,a,b,Learner 5531,0,0,1/27/25,Initial
1/28/25,Ta 400,eastern_cape,Gqeberha,School 112,3,a,b,Learner 583,0,0,1/28/25,Initial
1/24/25,Ta 402,eastern_cape,Gqeberha,School 112,1,a,b,Learner 6002,0,0,1/24/25,Initial
1/24/25,Ta 402,eastern_cape,Gqeberha,School 112,2,a,b,Learner 6148,0,0,1/24/25,Initial
1/27/25,Ta 402,eastern_cape,Gqeberha,School 112,2,a,b,Learner 6553,0,0,1/27/25,Initial
1/24/25,Ta 402,eastern_cape,Gqeberha,School 112,3,a,b,Learner 7016,0,0,1/24/25,Initial
1/27/25,Ta 400,eastern_cape,Gqeberha,School 112,2,a,b,Learner 7532,0,0,1/27/25,Initial
1/23/25,Ta 402,eastern_cape,Gqeberha,School 112,5,a,b,Learner 8178,0,0,1/23/25,Initial
1/27/25,Ta 400,eastern_cape,Gqeberha,School 112,1,a,b,Learner 2335,1,1,1/27/25,Initial
1/27/25,Ta 402,eastern_cape,Gqeberha,School 112,1,a,b,Learner 6013,1,1,1/27/25,Initial
1/23/25,Ta 402,eastern_cape,Gqeberha,School 112,3,a,b,Learner 8147,3,3,1/23/25,Initial
1/27/25,Ta 402,eastern_cape,Gqeberha,School 112,4,a,b,Learner 8021,4,4,1/27/25,Initial
1/23/25,Ta 402,eastern_cape,Gqeberha,School 112,1,a,b,Learner 2915,5,5,1/23/25,Initial
1/23/25,Ta 402,eastern_cape,Gqeberha,School 112,1,a,b,Learner 5952,16,16,1/23/25,Initial
1/22/25,Ta 400,eastern_cape,Gqeberha,School 112,1,a,b,Learner 5940,56,56,1/22/25,Initial
3/11/25,Ta 257,,Port Elizabeth,School 114,1,a,b,Learner 1028,3,3,3/11/25,Initial
3/11/25,Ta 257,,Port Elizabeth,School 114,3,a,b,Learner 7531,7,7,3/11/25,Initial
3/11/25,Ta 257,,Port Elizabeth,School 114,2,a,b,Learner 2748,11,11,3/11/25,Initial
2/18/25,Ta 421,eastern_cape,Gqebera,School 118,1,a,b,Learner 6757,0,0,2/18/25,Initial
2/18/25,Ta 360,eastern_cape,Gqebera,School 118,1,a,b,Learner 5908,0,0,2/18/25,Initial
2/18/25,Ta 360,eastern_cape,Gqebera,School 118,2,a,b,Learner 6007,0,0,2/18/25,Initial
2/18/25,Ta 360,eastern_cape,Gqebera,School 118,3,a,b,Learner 2200,5,5,2/18/25,Initial
3/12/25,Ta 373,,Gqeberha,School 12,1,a,b,Learner 7414,25,25,3/12/25,Initial
1/22/25,Ta 234,eastern_cape,Gqebera,School 120,1,a,b,Learner 427,0,0,1/22/25,Initial
1/23/25,Ta 235,eastern_cape,Gqebera,School 120,2,a,b,Learner 7364,0,0,1/23/25,Initial
2/12/25,Ta 234,eastern_cape,Gqebera,School 120,1,a,b,Learner 2872,1,1,2/12/25,Initial
1/23/25,Ta 235,eastern_cape,Gqebera,School 120,12,a,b,Learner 1293,4,4,1/23/25,Initial
1/22/25,Ta 234,eastern_cape,Gqebera,School 120,4,a,b,Learner 27,4,4,1/22/25,Initial
1/28/25,Ta 236,eastern_cape,Gqebera,School 120,4,a,b,Learner 6701,8,8,1/28/25,Initial
2/3/25,Ta 234,eastern_cape,Gqebera,School 120,1,a,b,Learner 4891,9,9,2/3/25,Initial
1/23/25,Ta 235,eastern_cape,Gqebera,School 120,8,a,b,Learner 2835,10,10,1/23/25,Initial
1/23/25,Ta 235,eastern_cape,Gqebera,School 120,4,a,b,Learner 436,10,10,1/23/25,Initial
1/23/25,Ta 235,eastern_cape,Gqebera,School 120,10,a,b,Learner 6253,10,10,1/23/25,Initial
1/23/25,Ta 235,eastern_cape,Gqebera,School 120,13,a,b,Learner 6681,11,11,1/23/25,Initial
1/22/25,Ta 234,eastern_cape,Gqebera,School 120,7,a,b,Learner 7915,14,14,1/22/25,Initial
1/23/25,Ta 235,eastern_cape,Gqebera,School 120,6,a,b,Learner 1486,15,15,1/23/25,Initial
4/8/25,Ta 235,,Gqebera,School 120,1,a,b,Learner 1349,18,18,4/8/25,Initial
1/22/25,Ta 234,eastern_cape,Gqebera,School 120,3,a,b,Learner 5353,20,20,1/22/25,Initial
1/23/25,Ta 235,eastern_cape,Gqebera,School 120,15,a,b,Learner 6893,38,38,1/23/25,Initial
2/17/25,Ta 351,eastern_cape,Gqebera,School 120,6,a,b,Learner 1944,0,0,2/17/25,Initial
2/17/25,Ta 351,eastern_cape,Gqebera,School 120,7,a,b,Learner 2970,0,0,2/17/25,Initial
2/17/25,Ta 351,eastern_cape,Gqebera,School 120,22,a,b,Learner 6772,0,0,2/17/25,Initial
2/18/25,Ta 350,eastern_cape,Gqeberha,School 120,2,a,b,Learner 7310,0,0,2/18/25,Initial
2/17/25,Ta 351,eastern_cape,Gqebera,School 120,19,a,b,Learner 3091,1,1,2/17/25,Initial
2/17/25,Ta 351,eastern_cape,Gqebera,School 120,9,a,b,Learner 2897,2,2,2/17/25,Initial
2/17/25,Ta 351,eastern_cape,Gqebera,School 120,14,a,b,Learner 6774,2,2,2/17/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,4,a,b,Learner 2650,0,0,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,6,a,b,Learner 3115,0,0,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,3,a,b,Learner 4024,0,0,3/12/25,Initial
3/11/25,Ta 339,,Gqeberha,School 121,3,a,b,Learner 6215,0,0,3/11/25,Initial
3/11/25,Ta 339,,Gqeberha,School 121,4,a,b,Learner 1292,2,2,3/11/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,15,a,b,Learner 5357,2,2,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,7,a,b,Learner 3132,3,3,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,13,a,b,Learner 3465,3,3,3/12/25,Initial
3/11/25,Ta 339,,Gqeberha,School 121,7,a,b,Learner 4366,3,3,3/11/25,Initial
3/11/25,Ta 339,,Gqeberha,School 121,8,a,b,Learner 6110,3,3,3/11/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,9,a,b,Learner 6451,3,3,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,8,a,b,Learner 928,3,3,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,1,a,b,Learner 5828,4,4,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,14,a,b,Learner 1720,5,5,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,21,a,b,Learner 2406,5,5,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,17,a,b,Learner 3329,5,5,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,22,a,b,Learner 3066,6,6,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,19,a,b,Learner 4103,6,6,3/12/25,Initial
3/11/25,Ta 339,,Gqeberha,School 121,5,a,b,Learner 3364,7,7,3/11/25,Initial
3/13/25,Ta 340,,Gqeberha,School 121,1,a,b,Learner 3517,7,7,3/13/25,Initial
3/11/25,Ta 339,,Gqeberha,School 121,2,a,b,Learner 6270,8,8,3/11/25,Initial
3/11/25,Ta 339,,Gqeberha,School 121,6,a,b,Learner 2131,9,9,3/11/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,16,a,b,Learner 8249,9,9,3/12/25,Initial
3/11/25,Ta 339,,Gqeberha,School 121,9,a,b,Learner 1098,10,10,3/11/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,12,a,b,Learner 2532,10,10,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,2,a,b,Learner 356,11,11,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,10,a,b,Learner 6318,11,11,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,5,a,b,Learner 826,11,11,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,1,a,b,Learner 1682,12,12,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,18,a,b,Learner 14,15,15,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,20,a,b,Learner 839,15,15,3/12/25,Initial
3/12/25,Ta 340,,Gqeberha,School 121,11,a,b,Learner 7071,16,16,3/12/25,Initial
3/11/25,Ta 339,,Gqeberha,School 121,1,a,b,Learner 208,17,17,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,11,a,b,Learner 1149,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,18,a,b,Learner 1515,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,5,a,b,Learner 2933,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,13,a,b,Learner 353,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,17,a,b,Learner 3757,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,12,a,b,Learner 3810,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,2,a,b,Learner 4211,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,7,a,b,Learner 4223,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,15,a,b,Learner 5152,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,9,a,b,Learner 5505,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,3,a,b,Learner 5954,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,16,a,b,Learner 7942,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,14,a,b,Learner 8255,0,0,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,8,a,b,Learner 1373,1,1,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,6,a,b,Learner 2365,1,1,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,19,a,b,Learner 3301,1,1,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,10,a,b,Learner 5331,3,3,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,1,a,b,Learner 555,3,3,3/11/25,Initial
3/11/25,Ta 169,,Gqeberha,School 121,4,a,b,Learner 5494,7,7,3/11/25,Initial
3/12/25,Ta 169,,Gqeberha,School 122,2,a,b,Learner 1555,0,0,3/12/25,Initial
3/12/25,Ta 169,,Gqeberha,School 122,1,a,b,Learner 1884,0,0,3/12/25,Initial
3/12/25,Ta 169,,Gqeberha,School 122,5,a,b,Learner 2050,0,0,3/12/25,Initial
3/12/25,Ta 169,,Gqeberha,School 122,6,a,b,Learner 7054,0,0,3/12/25,Initial
3/12/25,Ta 169,,Gqeberha,School 122,3,a,b,Learner 7197,0,0,3/12/25,Initial
3/12/25,Ta 169,,Gqeberha,School 122,4,a,b,Learner 379,1,1,3/12/25,Initial
3/17/25,Ta 169,,Gqeberha,School 122,1,a,b,Learner 7841,1,1,3/17/25,Initial
3/17/25,Ta 169,,Gqeberha,School 122,1,a,b,Learner 6569,,,3/17/25,Initial
3/12/25,Ta 373,,Gqeberha,School 13,1,a,b,Learner 1289,6,6,3/12/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,5,a,b,Learner 1267,0,0,3/18/25,Initial
3/19/25,Ta 262,,Gqeberha,School 130,3,a,b,Learner 1321,0,0,3/19/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,8,a,b,Learner 2611,0,0,3/18/25,Initial
4/8/25,Ta 262,,Gqeberha,School 130,1,a,b,Learner 2672,0,0,4/8/25,Initial
3/19/25,Ta 262,,Gqeberha,School 130,5,a,b,Learner 3056,0,0,3/19/25,Initial
3/19/25,Ta 262,,Gqeberha,School 130,8,a,b,Learner 351,0,0,3/19/25,Initial
3/19/25,Ta 262,,Gqeberha,School 130,7,a,b,Learner 4616,0,0,3/19/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,18,a,b,Learner 4776,0,0,3/18/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,10,a,b,Learner 5146,0,0,3/18/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,19,a,b,Learner 5183,0,0,3/18/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,7,a,b,Learner 5212,0,0,3/18/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,17,a,b,Learner 5304,0,0,3/18/25,Initial
3/20/25,Ta 259,,Gqeberha,School 130,1,a,b,Learner 5380,0,0,3/20/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,11,a,b,Learner 5547,0,0,3/18/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,6,a,b,Learner 6118,0,0,3/18/25,Initial
3/19/25,Ta 262,,Gqeberha,School 130,4,a,b,Learner 6520,0,0,3/19/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,14,a,b,Learner 6678,0,0,3/18/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,12,a,b,Learner 7172,0,0,3/18/25,Initial
3/19/25,Ta 262,,Gqeberha,School 130,6,a,b,Learner 7524,0,0,3/19/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,20,a,b,Learner 7648,0,0,3/18/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,15,a,b,Learner 7866,0,0,3/18/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,1,a,b,Learner 7898,0,0,3/18/25,Initial
3/19/25,Ta 262,,Gqeberha,School 130,2,a,b,Learner 977,0,0,3/19/25,Initial
3/19/25,Ta 262,,Gqeberha,School 130,1,a,b,Learner 3694,1,1,3/19/25,Initial
3/18/25,Ta 262,,Gqeberha,School 130,16,a,b,Learner 4820,1,1,3/18/25,Initial
